epoch: 55499, test_acc: 94.31 %, loss: 0.0130
epoch: 55999, test_acc: 92.94 %, loss: 0.0137
epoch: 56499, test_acc: 92.83 %, loss: 0.0012
epoch: 56999, test_acc: 93.06 %, loss: 0.0011
epoch: 57499, test_acc: 92.51 %, loss: 0.0140
epoch: 57999, test_acc: 92.60 %, loss: 0.0070
epoch: 58499, test_acc: 92.29 %, loss: 0.0031
epoch: 58999, test_acc: 93.34 %, loss: 0.0023
epoch: 59499, test_acc: 93.26 %, loss: 0.0120
epoch: 59999, test_acc: 92.80 %, loss: 0.0764
epoch: 60499, test_acc: 93.09 %, loss: 0.0160
epoch: 60999, test_acc: 92.66 %, loss: 0.0019
epoch: 61499, test_acc: 93.86 %, loss: 0.0266
epoch: 61999, test_acc: 92.83 %, loss: 0.0006
epoch: 62499, test_acc: 93.71 %, loss: 0.0421
epoch: 62999, test_acc: 93.40 %, loss: 0.0140
epoch: 63499, test_acc: 92.43 %, loss: 0.0015
epoch: 63999, test_acc: 92.74 %, loss: 0.0118
epoch: 64499, test_acc: 93.29 %, loss: 0.0147
epoch: 64999, test_acc: 93.86 %, loss: 0.0103
epoch: 65499, test_acc: 92.86 %, loss: 0.0033
epoch: 65999, test_acc: 93.83 %, loss: 0.0014
epoch: 66499, test_acc: 93.57 %, loss: 0.0003
epoch: 66999, test_acc: 93.77 %, loss: 0.0007
epoch: 67499, test_acc: 93.09 %, loss: 0.0059
epoch: 67999, test_acc: 93.69 %, loss: 0.0044
epoch: 68499, test_acc: 93.31 %, loss: 0.0021
epoch: 68999, test_acc: 92.83 %, loss: 0.0133
epoch: 69499, test_acc: 92.71 %, loss: 0.0112
epoch: 69999, test_acc: 93.40 %, loss: 0.0116
epoch: 70499, test_acc: 93.46 %, loss: 0.0048
epoch: 70999, test_acc: 91.77 %, loss: 0.0010
epoch: 71499, test_acc: 93.69 %, loss: 0.0021
epoch: 71999, test_acc: 94.17 %, loss: 0.0058
epoch: 72499, test_acc: 93.49 %, loss: 0.0204
epoch: 72999, test_acc: 92.49 %, loss: 0.0183
epoch: 73499, test_acc: 93.83 %, loss: 0.0016
epoch: 73999, test_acc: 93.49 %, loss: 0.0015
epoch: 74499, test_acc: 92.91 %, loss: 0.0013
epoch: 74999, test_acc: 92.00 %, loss: 0.0325
epoch: 75499, test_acc: 93.77 %, loss: 0.0026
epoch: 75999, test_acc: 93.51 %, loss: 0.0002
epoch: 76499, test_acc: 92.54 %, loss: 0.0006
epoch: 76999, test_acc: 92.89 %, loss: 0.0021
epoch: 77499, test_acc: 93.03 %, loss: 0.0004
epoch: 77999, test_acc: 91.57 %, loss: 0.0006
epoch: 78499, test_acc: 92.66 %, loss: 0.0007
epoch: 78999, test_acc: 92.86 %, loss: 0.0013
epoch: 79499, test_acc: 93.23 %, loss: 0.0190
epoch: 79999, test_acc: 92.83 %, loss: 0.0074
epoch: 80499, test_acc: 92.49 %, loss: 0.0006
epoch: 80999, test_acc: 92.89 %, loss: 0.0143
epoch: 81499, test_acc: 93.06 %, loss: 0.0040
epoch: 81999, test_acc: 92.40 %, loss: 0.0166
epoch: 82499, test_acc: 92.71 %, loss: 0.0003
epoch: 82999, test_acc: 93.40 %, loss: 0.0002
epoch: 83499, test_acc: 92.74 %, loss: 0.0018
epoch: 83999, test_acc: 92.49 %, loss: 0.0231
epoch: 84499, test_acc: 92.31 %, loss: 0.0011
epoch: 84999, test_acc: 92.74 %, loss: 0.0032
epoch: 85499, test_acc: 92.49 %, loss: 0.0089
epoch: 85999, test_acc: 93.69 %, loss: 0.0033
epoch: 86499, test_acc: 93.06 %, loss: 0.0011
epoch: 86999, test_acc: 93.74 %, loss: 0.0012
epoch: 87499, test_acc: 92.83 %, loss: 0.0002
epoch: 87999, test_acc: 94.09 %, loss: 0.0048
epoch: 88499, test_acc: 93.03 %, loss: 0.0021
epoch: 88999, test_acc: 93.17 %, loss: 0.0274
epoch: 89499, test_acc: 93.31 %, loss: 0.0039
epoch: 89999, test_acc: 93.43 %, loss: 0.0012
epoch: 90499, test_acc: 93.00 %, loss: 0.0194
epoch: 90999, test_acc: 93.34 %, loss: 0.0162
epoch: 91499, test_acc: 94.20 %, loss: 0.0062
epoch: 91999, test_acc: 92.20 %, loss: 0.0074
epoch: 92499, test_acc: 93.51 %, loss: 0.0003
epoch: 92999, test_acc: 92.86 %, loss: 0.0123
epoch: 93499, test_acc: 92.86 %, loss: 0.0017
epoch: 93999, test_acc: 93.91 %, loss: 0.0022
epoch: 94499, test_acc: 92.46 %, loss: 0.0029
epoch: 94999, test_acc: 93.37 %, loss: 0.0028
epoch: 95499, test_acc: 93.54 %, loss: 0.0027
epoch: 95999, test_acc: 93.71 %, loss: 0.0003
epoch: 96499, test_acc: 93.69 %, loss: 0.0010
epoch: 96999, test_acc: 93.77 %, loss: 0.0010
epoch: 97499, test_acc: 93.40 %, loss: 0.0092
epoch: 97999, test_acc: 92.91 %, loss: 0.0505
epoch: 98499, test_acc: 94.00 %, loss: 0.0008
epoch: 98999, test_acc: 93.00 %, loss: 0.0436
epoch: 99499, test_acc: 92.91 %, loss: 0.0007
epoch: 99999, test_acc: 93.34 %, loss: 0.0047
train finished, and best acc is 94.31 %
